Data Year,County,Dashboard Fuel Type Group,Fuel Type,Manufacturer,Model,Number of Vehicles
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,10
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),McLaren,P1,3
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,4
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,3
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,49
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,5
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,4
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,9
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,17
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,5
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,203
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,71
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius,2
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,11
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,3
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,1
2019,Out Of State,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,2
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,17
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,31
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,43
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,187
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,33
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Ford,Ranger,2
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,38
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,22
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,21
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,17
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,7
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,23
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,14
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,9
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,3
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,348
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,6
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,1
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,5
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,246
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,622
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,998
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,14
2019,Placer,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,41
2019,Placer,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,10
2019,Placer,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,1
2019,Placer,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,15
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,21
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,23
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,12
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,72
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,1
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,63
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,16
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,10
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,4
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,665
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,53
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,1
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,383
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,175
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,143
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,4
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,20
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,33
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,1
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,21
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,41
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,2
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,2
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,5
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,5
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,30
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,8
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,11
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,15
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,7
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,14
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,10
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,335
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,187
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,32
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,15
2019,Placer,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,2
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,2
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,1
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,1
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,3
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,2
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,4
2019,Plumas,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,4
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,4
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,2
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,1
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,2
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,4
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,1
2019,Plumas,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,1
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,42
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,114
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,121
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,807
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,345
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,54
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,4
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,76
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,124
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,138
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,38
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,50
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,32
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,24
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,6
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,774
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,56
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,1
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,593
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,1565
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,2936
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,15
2019,Riverside,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,141
2019,Riverside,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,10
2019,Riverside,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,3
2019,Riverside,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,125
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,95
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,124
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,61
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,489
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,12
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,396
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,123
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,36
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,6
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,2556
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,196
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,11
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1778
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,724
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,689
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,24
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,124
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,151
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Karma,Revero,4
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,67
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,109
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,1
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover,2
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,30
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,22
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,101
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,44
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,15
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,62
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,40
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,41
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,28
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,1908
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,878
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,41
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,27
2019,Riverside,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,3
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,23
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,61
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,126
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,692
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,141
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Ford,Transit Connect Electric,1
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,185
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Honda,Fit EV,3
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Honda,Clarity Electric,88
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,41
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,34
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Jaguar,I-PACE,12
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,69
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,49
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Mercedes- Benz,B-Class,25
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Mitsubishi,i-MiEV,5
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,1429
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,23
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Smart,EQ fortwo,1
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,4
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,405
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,923
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,2104
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,90
2019,Sacramento,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,234
2019,Sacramento,Fuel Cell (FCEV),Fuel Cell (FCEV),Honda,Clarity Fuel Cell,42
2019,Sacramento,Fuel Cell (FCEV),Fuel Cell (FCEV),Hyundai,Nexo,2
2019,Sacramento,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,109
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,68
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,56
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,22
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,191
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,5
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,115
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,3 Series,31
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,19
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,CT6 PLUG-IN Hybrid,2
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,2010
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,180
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Fisker,Karma,3
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,1011
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,599
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,380
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,19
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,66
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,71
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,51
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,126
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Land Rover,Range Rover Sport,1
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,11
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLE,7
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,54
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,15
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),MINI,Countryman Plug-in Hybrid,15
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,55
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Panamera,12
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,15
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,918 Spyder,1
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,44
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,1030
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,647
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,45
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,17
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S90,7
2019,Sacramento,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,S60,1
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,3
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,35
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,3
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Ford,Focus,5
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Kona EV,3
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Hyundai,Ioniq Electric,2
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Kia,Soul EV,1
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Kia,Niro EV,2
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Nissan,LEAF,20
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Smart,Fortwo Electric Drive,1
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Tesla,Roadster,1
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model X,17
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model S,43
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Tesla,Model 3,73
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Toyota,RAV4 EV,1
2019,San Benito,Battery Electric (BEV),Battery Electric (BEV),Volkswagen,e-Golf,2
2019,San Benito,Fuel Cell (FCEV),Fuel Cell (FCEV),Toyota,Mirai,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Audi,A3 Sportback e-tron,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,X5,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i8,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,i3 REx,10
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,7 Series,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),BMW,5 Series,3
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Cadillac,ELR,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chevrolet,Volt,112
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Chrysler,Pacifica Hybrid,6
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,Fusion Energi,103
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Ford,C-MAX Energi,36
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Clarity Plug-In Hybrid,14
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Honda,Accord Plug-In,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Sonata Plug-in Hybrid,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Hyundai,Ioniq Plug-in Hybrid,7
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Optima Plug-In Hybrid,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Kia,Niro Plug-In Hybrid,8
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,S-Class,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,GLC,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mercedes- Benz,C-Class,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Mitsubishi,Outlander PHEV,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Porsche,Cayenne,1
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Subaru,Crosstrek,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Prime,38
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Toyota,Prius Plug-in Hybrid,30
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC90,2
2019,San Benito,Plug-in Hybrid (PHEV),Plug-in Hybrid (PHEV),Volvo,XC60,1
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Audi,e-tron,17
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),BMW,i3,79
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Spark EV,86
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),Chevrolet,Bolt EV,502
2019,San Bernardino,Battery Electric (BEV),Battery Electric (BEV),FIAT,500e,255
